sent_type,university,sent_id,aligned_to,original_sentence,eng_translation,zh_translation,cs_word_id,first_cs_word_form,first_cs_word_translation,preceding_word,preceding_word_translation,ngram_eng,ngram_zh,dep_eng,dep_zh ,word_freq_zh,word_freq_eng,cs_word_pos_zh,cs_word_pos_eng,cs_word_length_zh,cs_word_length_eng,sentence_length_zh,ngram_surp_zh,dep_surp_zh,ngram_surp_eng,dep_surp_eng,cs_back_word,,governor_first_cs_word_trans,deprel_first_cs_word_trans,surprisal_values,average_surprisal,bilingual_corpus_frequency_negative_log_first_cs_word,bilingual_corpus_frequency_negative_log_first_cs_word_trans,length_first_cs_word_form,dependency_distance,if_it_is_root,if_previous_word_is_punctuation,surprisal_of_previous_word,surprisal_first_cs_word_trans
code-switch,PIT,860,PIT_2927,每 个 bedroom 里 还 有 两 层 ， 是 个 loft 的 感觉 ， 很 大 。,"Each bedroom has two levels, which makes it feel like a loft. It is very big.",每个 卧室 里 还 有 两 层 ， 是 个 复式 楼 的 感觉 ， 很 大 。,1,bedroom,每个,<s>,<s>,<s> bedroom,<s> 每个,nsubj bedroom has,det 每个 卧室,43.007476178657800,11.0696808,DT,NN,2,7,18,3.587335,2.2517843,4.3388443,5.199145,里,,2,det,3.587335 4.867227 1.176091 2.810962 2.384596 2.30995 2.136289 0.532717 1.742318 2.434233 4.60125 4.88366 1.224531 3.645541 0.5316008 3.078217 3.876892 1.896284,2.6510941,8.10022214312187,10.625950787430100,7,1,0,,,3.587335
code-switch,PIT,861,PIT_1146,含 一 个 outdoor parking 固定 车位 ， 不 需要 抢 。,"There is a fixed parking space of Outdoor Parking, no need to grab it.",含 一 个 室外 停车 固定 车位 ， 不 需要 抢 。,4,outdoor,室外,个,a,a outdoor,个 室外,amod outdoor parking,nsubj 室外 停车,40.038351234151200,11.8378473,NN,NNP,2,7,12,4.191067,5.303383,4.5506535,3.7166984,固定,,5,compound:nn,4.502182 2.331921 5.331371 4.191067 5.592944 4.915078 3.484753 0.726807 3.034998 1.432731 5.672309 1.966652,3.5985677500000000,10.625950787430100,11.319097967990100,7,1,0,0,5.331371,4.191067
code-switch,PIT,864,PIT_1289,两 个 walk-in closet 非常 宽敞 。,Two walk-in closets are very spacious.,两 个 进门 壁橱 非常 宽敞 。,3,walk-in,进门,个,a,a walk-in,个 进门,amod walk-in closets ,nmod 进门 壁橱,40.481284650330300,14.8385283,VV,VB,2,7,7,6.800843,6.5306253,7.4386005,9.450481,非常,,4,acl,3.065489 0.6650633 6.800843 7.189413 4.202034 4.150356 1.303684,3.910983185714290,9.709660055555970,11.319097967990100,7,1,0,0,0.6650633,6.800843
code-switch,PIT,873,PIT_243,停车 ： 有 免费 的 off-street parking,Parking: There is free Off-Street Parking,停车 ： 有 免费 的 露天 停车,6,parking,露天,的,the,the parking,的 露天,root parking,nsubj 露天 停车,40.58377654940780,11.4278046,JJ,NN,2,7,7,3.094163,5.2109885,8.248479,6.1400237,,,7,amod,5.804013 3.473792 3.078321 3.944684 0.4685211 3.094163 5.689169,3.6503804428571400,8.348683502420370,10.625950787430100,7,1,0,0,0.4685211,3.094163
code-switch,PIT,875,PIT_904,由于 本人 下 学期 要 study abroad ， 现在 需要 将 apartment 从 12 .,"As I am going to study abroad next semester, now I need to change the apartment from 12.",由于 本人 下 学期 要 出国 学习 ， 现在 需要 将 公寓 从 12 。,6,study,出国,要,to,to study,要 出国,xcomp going study,advcl 出国 学习,38.16146076946910,8.49754689,VV,NN,2,5,15,3.653005,4.546854,3.4179318,3.1002681,现在,,7,xcomp,2.225141 4.565879 3.891364 4.743864 3.022928 3.653005 1.842929 0.729177 2.995716 3.428771 2.12682 4.481182 3.328889 10.51329 1.427697,3.5317768000000000,12.012245148550000,12.012245148550000,5,1,0,0,3.022928,3.653005
code-switch,PIT,876,PIT_918,没有 单独 的 laundry 。,There is no separate laundry.,没有 单独 的 洗衣机 。,4,laundry,洗衣机,的,the,the laundry,的 洗衣机,nsubj is laundry,obj 没有 洗衣机,39.18150026575490,12.1884629,NN,NNP,3,7,5,5.67375,4.4959226,7.153902,4.925376,,,1,dobj,3.923701 3.572989 0.3440646 5.67375 1.109136,2.92472812,10.220485679322000,9.709660055555970,7,3,0,0,0.3440646,5.67375
code-switch,PIT,877,PIT_1271,要 去 tower 洗 衣服,I'm going to the tower to do laundry,要 去 塔 洗 衣服,3,tower,塔,去,Go to the,Go to the tower,去 塔,obl going tower,obj 去 塔,37.819399732160900,11.1031447,NR,NNP,1,5,5,4.693419,4.613074,3.7008493,5.1753163,洗,,2,dobj,3.616195 2.404012 4.693419 5.776745 5.330709,4.364216000000000,9.815020571213800,,5,1,0,0,2.404012,4.693419
code-switch,PIT,878,PIT_657,一 个 studio （ 独立 卫生间 ， 一 个 大厅 包括 厨房 ） 。,"One studio (separate bathroom, one lobby including kitchen).",一 个 工作室 （ 独立 卫生间 ， 一 个 大厅 包括 厨房 ） 。,3,studio,工作室,个,a,a studio,个 工作室,root studio,compound 工作 室,46.51902161748890,11.36796,NN,NN,3,6,14,4.240284,2.7423577,3.667266,4.570338,独立,,11,nmod:topic,2.791026 5.592477 4.240284 1.717022 4.250178 3.486084 1.063136 2.602311 5.656124 4.04716 3.341264 4.73945 2.060194 0.8968047,3.3202510500000000,9.121873390653850,,6,8,0,0,5.592477,4.240284
code-switch,PIT,879,PIT_281,这个 apt 非常 好 ， 可能 整个 匹兹堡 都 找 不 到 这么 便宜 的 apt 了 。,"This APT is so good, you probably won't find another APT this cheap in all of Pittsburgh.",这个 公寓 非常 好 ， 可能 整个 匹兹堡 都 找 不 到 这么 便宜 的 公寓 了 。,2,apt,公寓,这个,this,this apt,这个 公寓,nsubj apt good,nsubj 公寓 好,39.049879525011100,11.2113841,NN,NNP,2,3,18,5.14314,4.286975,6.20313,6.6273994,非常,,4,nsubj,2.896868 5.14314 4.424705 1.782907 0.5531858 2.922842 3.491411 5.746028 2.96453 3.344751 2.049026 3.536628 4.627374 3.644253 0.662323 2.859707 2.573194 0.5049582,2.9848795,8.876750932620870,7.358284798392490,3,2,0,0,2.896868,5.14314
code-switch,PIT,880,PIT_1052,不 含 utility 。,Does not contain the utility.,不含 水电气 。,1,utility,不含,<s>,<s>,<s> utility,<s> 不含,obj contain utility,root 不含,45.380403994207100,10.8449231,VV,NN,2,7,3,5.336814,4.8713217,7.9690666,5.3397846,,,0,root,5.336814 7.837707 1.580751,4.918424,8.041953234997890,,7,0,1,,,5.336814
code-switch,PIT,882,PIT_782,出门 一 分钟 到 centre 和 craig 路口 。,Go out for a minute to Centre and Craig.,出门 一 分钟 到 中间 和 克列戈 路口 。,5,centre,中间,到,to,to centre,到 中间,obl go centre,nmod 中间 路口,36.73699746177630,10.6256315,NN,NNP,2,6,9,4.526051,4.1093264,4.86105,4.8026814,和,,7,conj,6.100998 3.275038 2.99957 2.47164 4.526051 2.659878 10.51329 4.404732 0.4470305,4.155358611111110,10.220485679322000,10.625950787430100,6,2,0,0,2.47164,4.526051
code-switch,PIT,885,PIT_1532,刚 装修 过 的 新房 ， 有 back yard ， deck 等,"A newly decorated new house with a back yard deck, etc",刚 装修 过 的 新房 ， 有 后 花园 ， 露台 等,8,back,后,有,There are,There are back,有 后,amod back deck,case:pref 后 花园 ,33.716770800381400,7.61136834,JJ,RB,1,4,12,4.36452,4.9359903,3.2402825,3.7767327,等,,9,amod,4.461753 5.799519 2.424114 0.872935 5.946473 0.7817479 2.369509 4.36452 4.477502 1.515818 5.833734 2.408581,3.438017158333330,11.319097967990100,9.614349875751650,4,1,0,0,2.369509,4.36452
code-switch,PIT,886,PIT_2602,停车 ： 有 停车场 ， 但是 需要 交 fee 。,"Parking: Parking is available, but fee is required.",停车 ： 有 停车场 ， 但是 需要 交 费用 。,9,fee,费用,交,Hand in,Hand in fee,交 费用,nsubj:pass fee required,obj 交 费用,35.99924148221460,10.8122823,NN,NN,2,3,10,5.0681,4.7245307,5.1253643,4.1708584,,,8,dobj,5.804013 3.473792 3.078321 4.400616 0.8582717 2.475503 2.849845 4.407455 5.0681 0.7234862,3.3139402900000000,9.614349875751650,8.793369323681820,3,1,0,0,4.407455,5.0681
code-switch,PIT,887,PIT_32,欢迎 email 或者 电话 咨询 信息 照片,Welcome to email or phone for information photos,欢迎 电子 邮件 或者 电话 咨询 信息 照片,2,email,电子,欢迎,welcome,welcome email,欢迎 电子,obl welcome email,nmod 电子 邮件,35.90769709532250,12.6437008,NN,NN,2,5,8,5.242048,3.3498974,5.595085,5.025861,或者,,3,compound:nn,5.269867 5.242048 4.005394 2.792665 4.181838 2.905676 3.613674 5.357078,4.171030000000000,7.630218513876140,10.220485679322000,5,1,0,0,5.269867,5.242048
code-switch,PIT,889,PIT_3317,松鼠山 有 很多 restaurant ， 吃饭 不 发愁 。,There are many restaurants in Squirrel Hill.,松鼠山 有 很多 餐厅 ， 吃饭 不 发愁 。,4,restaurant,餐厅,很多,A lot of,A lot of restaurant,很多 餐厅,nsubj are restaurants,obj 有 餐厅,39.53213456365990,10.9775976,NN,NN,2,10,9,3.878581,3.6569927,3.3654277,5.07059,吃饭,,2,dobj,10.51329 2.461491 2.117326 3.878581 0.8689193 5.615549 2.599097 5.822335 0.4666558,3.8159160111111100,12.012245148550000,8.680040638374810,10,2,0,0,2.117326,3.878581
code-switch,PIT,890,PIT_1743,距离 giant eagle 只 有 一 个 block ， 购物 方便 。,"It is only one block away from Giant Eagle, convenient for shopping.",距离 大老鹰 只 有 一 个 街区 ， 购物 方便 。,7,block,街区,一,one,one block,一 街区,obl:npmod block away,obj 有 街区,40.108620190294500,10.1204818,NN,NNP,2,5,11,3.343758,3.6569927,3.312747,2.7283134,只,,4,dobj,4.152754 10.51329 3.45391 2.924686 1.472374 5.503237 3.343758 0.613225 5.495015 5.16764 1.137055,3.979722181818180,9.815020571213800,10.066334999494700,5,3,0,0,5.503237,3.343758
code-switch,PIT,891,PIT_1717,一 室 一 厅 ， 客厅 招租 ， 并且 有 dining room 。,"One room and one living room, living room for rent, and dining room.",一 室 一 厅 ， 客厅 招租 ， 并且 有 餐厅 。,11,dining,餐厅,有,There are,There are dining,有 餐厅,compound dining room,obj 有 餐厅,39.53213456365990,11.1036963,NN,NN,2,6,12,4.564454,3.6569927,4.4094176,3.8717375,,,10,dobj,2.791026 4.19055 1.20412 0.2688453 0.7224511 6.452588 7.148871 0.4771213 2.547545 1.754824 4.564454 1.135687,2.7715068916666700,9.304194947447810,8.680040638374810,6,1,0,0,1.754824,4.564454
code-switch,PIT,895,PIT_3966,有 free street parking .,There's Free Street Parking.,有 免费 路边 停车 。,2,free,免费,有,There are,There are free,有 免费,amod free parking,amod 免费 路边,38.15362473674620,8.56122074,JJ,JJ,2,4,5,4.294359,3.2338428,3.8198802,2.8117666,,,4,amod,2.715695 4.294359 6.275311 1.847645 1.04405,3.235412,8.9212026951917,7.721785707401630,4,2,0,0,2.715695,4.294359
code-switch,PIT,898,PIT_340,lease 到 2016 .,Lease to 2016.,合同 到 2016 。,1,lease,合同,<s>,<s>,<s> lease,<s> 合同,root lease,root 合同,35.49927516633570,11.2462142,NN,NN,2,5,4,5.336814,4.9266567,6.4799466,5.2661543,到,,2,nsubj,5.336814 2.719665 10.51329 1.427697,4.9993665,7.34880605443795,9.815020571213800,5,1,0,,,5.336814
code-switch,PIT,899,PIT_4048,现有 两 匹 大 master ， 一 男生 一 女生 ， 很 好 相处 。,"There are two big masters, a boy and a girl, very easy to get along with.",现有 两 匹 大 硕士 ， 一 男生 一 女生 ， 很 好 相处 。,5,master,硕士,大,big,big master,大 硕士,nsubj are masters,obj 现有 硕士,37.84530621652300,9.66048174,NN,NNP,2,6,15,5.050814,5.7345934,7.20813,5.07059,一,,13,dep,4.015745 1.890545 6.879431 2.129812 5.050814 0.8508193 2.902305 5.573335 3.620229 5.030754 0.9820795 3.745524 4.052982 4.128901 1.169474,3.4681833200000000,9.709660055555970,10.625950787430100,6,8,0,0,2.129812,5.050814
code-switch,PIT,903,PIT_4343,floor plan ( 我 用 模拟 人生 搞 的 = = 就 看 个 结构 吧 实际 颜色 不 是 这样 的 ) ：,"Floor plan (I did it with Sims = =, let's see the structure the actual color is not like this) :",平面图 （ 我 用 模拟 人生 搞 的 = = 就 看 个 结构 吧 实际 颜色 不 是 这样 的 ） ：,1,floor,平面图,<s>,<s>,<s> floor,<s> 平面图,compound floor plan,compound 平面 图,41.24218328261800,9.49312005,NN,NN,3,5,23,5.976814,4.27119,5.8499928,3.691562,我,,0,root,5.976814 2.011231 3.604388 3.059084 4.451157 1.636187 6.477965 1.314787 6.402175 3.449706 4.218038 3.605877 3.015897 4.295777 5.681535 5.134684 3.800901 2.358221 1.092355 3.320384 0.5015568 3.237628 2.181946,3.5142736434782600,8.834191318202070,12.012245148550000,5,0,1,,,5.976814
code-switch,PIT,907,PIT_4007,有 permit ， 没有 车 ， 但是 想 近期 考 驾照 。,"I don't have permit, but I want to take a driver's license soon.",有 许可证 ， 没有 车 ， 但是 想 近期 考 驾照 。,2,permit,许可证,有,There are,There are permit,有 许可证,obj have permit,flat:name 许 可证,44.8984217423894,10.3111284,NN,VB,3,6,12,5.252966,4.2974625,7.5534906,4.601869,没有,,1,dobj,2.715695 5.252966 1.06923 2.237909 4.156371 0.9060504 2.383953 4.134395 5.547435 5.103572 3.193218 0.8073095,3.125675325,9.121873390653850,,6,1,0,0,2.715695,5.252966
code-switch,PIT,909,PIT_3612,已经 拿到 permit ， 有 车 。,Got the permit. Got a car.,已经 拿到 许可证 ， 有 车 。,3,permit,许可证,拿到,get,get permit,拿到 许可证,obj got permit,obj 拿到 许可证,44.8984217423894,10.3111284,NN,VB,3,6,7,4.143856,5.573777,8.025264,5.124176,有,,2,dobj,4.291057 3.664291 4.143856 0.8365281 2.545033 4.135186 1.199697,2.9736640142857100,9.121873390653850,,6,1,0,0,3.664291,4.143856
code-switch,PIT,911,PIT_1303,你 还 ， 请 问 可以 share 一下 你 教练 的 联系 方式 吗 ？,Could you please share the contact information of your coach?,你 还 ， 请 问 可以 分享 一下 你 教练 的 联系 方式 吗 ？,7,share,分享,可以,can,can share,可以 分享,root share,xcomp 问 分享,38.448632243808000,9.48778941,VV,NN,2,5,15,3.733095,4.411241,4.561653,3.4568233,一下,,5,ccomp,3.991114 2.010462 2.680913 3.635797 4.282516 4.308136 3.733095 4.166719 2.217922 5.201497 1.333707 3.678616 4.694092 5.187915 0.1054398,3.415196053333330,7.7081800553458500,10.913632859881900,5,2,0,0,4.308136,3.733095
code-switch,PIT,913,PIT_4195,在 每 一 次 booking 客人 走 之后 需要 进行 整理 和 清洁 。,"In each booking, guests need to tidy up and clean after leaving.",在 每 一 次 租借 客人 走 之后 需要 进行 整理 和 清洁 。,5,booking,租借,次,time,time booking,次 租借,obl booking need,nmod 租借 客人,40.45771931781130,13.726943,NN,NN,2,7,14,5.081346,4.563065,7.856711,5.639502,客人,,6,compound:nn,1.464192 3.30182 0.5762527 1.757899 5.081346 5.80308 2.687491 3.183827 3.905504 1.571905 3.203809 1.777618 4.625734 1.032738,2.8552296928571400,12.012245148550000,,7,1,0,0,1.757899,5.081346
code-switch,PIT,918,PIT_2198,area manager 地区 经理,The area manager,地区 管理 地区 经理,1,area,地区,<s>,<s>,<s> area,<s> 地区,compound area manager,nsubj 地区 管理,34.111633312916200,8.60914155,NN,NN,2,4,4,4.502182,3.0706716,3.255646,3.7030709,地区,,3,compound:nn,4.502182 3.680844 3.911906 4.425298,4.1300575000000000,10.913632859881900,9.614349875751650,4,2,0,,,4.502182
code-switch,PIT,920,PIT_1288,朋友 背景 ： 国内 大学 研究生 ， 已 拿到 公司 offer .,"Friend's background: a graduate student in a domestic university, and has obtained the offer from the company.",朋友 背景 ： 国内 大学 研究生 ， 已 拿到 公司 邀请 。,11,offer,邀请,公司,The company,The company offer,公司 邀请,obj obtained offer,obj 拿到 邀请,37.44375318276760,9.57192615,NN,NN,2,5,12,3.45393,5.573777,4.243742,5.2647066,,,9,dobj,5.211875 4.779133 2.348081 4.584767 2.670211 3.625838 1.022813 3.490304 4.207325 3.681339 3.45393 1.594387,3.389166916666670,10.220485679322000,10.913632859881900,5,2,0,0,3.681339,3.45393
code-switch,PIT,921,PIT_4118,客服 很 nice ， 丢 单 必 补 ， 从不 赖账 ；,"Customer service is very nice, lost sheet will be filled, never deadbeat;",客服 很 好 ， 丢 单 必 补 ， 从不 赖账 ；,3,nice,好,很,very,very nice,很 好,root nice,advcl 好 赖账,33.99205262349190,10.3470245,VA,JJ,1,4,12,3.559633,3.9516144,7.873079,4.5009704,丢,,0,root,6.258925 4.103825 3.559633 1.364868 5.325006 5.170009 5.295517 4.23345 1.728817 4.807055 8.169356 3.037526,4.421165583333330,7.792737443373910,6.786498474836820,4,0,1,0,4.103825,3.559633
code-switch,PIT,923,PIT_471,有 需要 或 加入 att family plan 的 吗 ？,Does anyone need or join the ATT Family Plan?,有 需要 或 加入 att 家庭 套餐 的 吗 ？,6,att,家庭,加入,join,join att,加入 家庭,compound att plan,nmod 家庭 套餐,35.365730573433300,14.0926356,NN,RB,2,3,10,4.411011,3.4199555,7.680295,6.974474,的,,7,compound:nn,2.715695 3.33819 3.715063 3.499011 8.005598 4.411011 4.841461 1.273446 4.7235 0.08122981,3.660420481,9.815020571213800,9.815020571213800,3,1,0,0,8.005598,4.411011
code-switch,PIT,924,PIT_3309,参加 信息 ， 论坛 详情 见 flyer ！,"For information on participation, see Flyer!",参加 信息 ， 论坛 详情 见 传单 ！,7,flyer,传单,见,see,see flyer,见 传单,obj see flyer,obj 见 传单,39.516898160688600,14.0107312,NN,NNP,2,5,8,6.225535,4.9631,7.0731597,4.5117364,,,6,dobj,3.915393 4.832887 0.8124216 5.495428 6.134516 1.200652 6.225535 4.576525,4.149169700000000,12.012245148550000,,5,1,0,0,1.200652,6.225535
code-switch,PIT,925,PIT_3681,有 permit ， 没有 车 ， 但是 很 需要 近期 考 驾照 。,"Permit, no car, but need to take a driver's license soon.",有 许可证 ， 没有 车 ， 但是 很 需要 近期 考 驾照 。,2,permit,许可证,有,There are,There are permit,有 许可证,root permit,nmod 许 可证,44.8984217423894,10.3111284,NN,VB,3,6,13,5.252966,4.5578895,8.248479,4.653995,没有,,1,dobj,2.715695 5.252966 1.06923 2.237909 4.156371 0.9060504 2.383953 2.932515 3.453587 5.29988 5.103572 3.193218 0.8073095,3.0394043,9.121873390653850,,6,1,0,0,2.715695,5.252966
code-switch,PIT,929,PIT_2231,大家 找 工作 都 需要 专业 头像 作为 自己 的 profile picture .,Everyone needs a professional profile picture as their profile picture when looking for a job.,大家 找 工作 都 需要 专业 头像 作为 自己 的 个人 资料 图片 。,11,profile,个人,的,the,the profile,的 个人,compound profile picture,nmod 个人 图片,34.699870648586400,11.0533512,NN,NN,2,7,14,2.586953,3.469792,5.2509327,3.847633,,,13,compound:nn,4.683601 3.948543 1.570364 2.839372 2.4144 3.407169 6.489931 2.612307 2.295473 0.1448484 2.586953 4.735821 3.37593 0.1383027,2.94592965,11.319097967990100,9.239656426310240,7,2,0,0,0.1448484,2.586953
code-switch,PIT,934,PIT_700,remain calm 冷静,Remain calm reflux,保持 冷静 冷静,1,remain,保持,<s>,<s>,<s> remain,<s> 保持,root remain,root 保持,35.620949280570300,9.47048184,VV,VBP,2,6,3,5.073573,3.2630882,5.4081907,3.3949046,冷静,,0,root,5.073573 2.475868 6.46434,4.671260333333330,12.012245148550000,10.625950787430100,6,0,1,,,5.073573
code-switch,PIT,935,PIT_1998,use good judgment 机智,Use good judgment,善用 判断力 机智,1,use,善用,<s>,<s>,<s> use,<s> 善用,root use,root 善用,46.299968051426200,7.57250544,VV,NN,2,3,3,5.637844,5.08954,4.9612117,3.0013459,机智,,0,root,5.637844 6.527048 6.282081,6.148991,10.913632859881900,,3,0,1,,,5.637844
code-switch,PIT,940,PIT_1920,然后 就 可以 email 群发 附近 的 dealer 要求 报价 ， 然后 让 他们 互相 beat 。,"Then you can send mass emails to nearby dealers to ask for quotation, and then let them beat each other.",然后 就 可以 电子 邮件 群发 附近 的 卖家 要求 报价 ， 然后 让 他们 互相 竞价 。,4,email,电子,可以,can,can email,可以 电子,obj send emails,nmod 电子 附近,35.90769709532250,12.6437008,NN,NN,2,5,18,4.135501,3.3498974,5.6770144,5.083554,群发,,5,compound:nn,3.924634 2.388166 0.9237044 4.135501 5.04485 7.333264 4.197291 0.5266815 5.938192 3.860294 6.013041 0.7449103 2.930886 2.357251 1.580963 2.727839 7.13181 2.454583,3.567436733333330,7.630218513876140,10.220485679322000,5,1,0,0,0.9237044,4.135501
code-switch,PIT,946,PIT_1565,toilet 厕所 excuse me .,Toilet excuse me.,厕所 对不起 ， 请 问 厕所 在 哪儿 。,2,toilet,对不起,<s>,<s>,<s> toilet,<s> 对不起,nsubj toilet excuse,case 对 不起,39.030511139240900,12.0223465,VV,NN,3,6,9,7.126464,1.9880183,6.55797,5.7448606,厕所,,0,root,4.55466 7.126464 0.5325763 3.964707 4.282516 5.441759 1.475229 5.291184 1.430636,3.7888590333333300,10.913632859881900,12.012245148550000,6,0,1,0,4.55466,7.126464
