Unnamed: 0,university,sent_id,original_sentence,translation,eng_translation,word_id,first_cs_word_form,first_cs_word_translation,governer_first_cs_word,preceding_word,governer_trans,preceding_trans,preceding_prob,Unnamed: 14,preceding_trans.1,first_cs_word_form.1,Unnamed: 17,cs_word_annotated
1088.0,PSU,1590.0,因为 要 share 浴室 ， 所以 女生 会 方便 很多 。,因为 要 公共 的 浴室 ， 所以 女生 会 方便 很多 。,"Because of the public bathroom, so girls will be a lot of convenience.",3.0,share,公共,，,要,.,to,0.00019477447897826898,,to,share,to share,det
1089.0,PSU,1600.0,visa 过期 只 会 让 你 无法 入境 但 不 影响 出境 ， 考试 只要 你 护照 没 过期 就 可以 了 ， 不用 担心 ！,签证 过期 只 会 让 你 无法 入境 但 不 影响 出境 ， 考试 只要 你 护照 没 过期 就 可以 了 ， 不用 担心 ！,"Visa expired can let you cannot enter the country only but do not affect leave the country, the exam wants your passport to be done not have expired only ok, need not worry!",1.0,visa,签证,让,</s>,let,</s>,0.0,,</s>,visa,</s> visa,nsubj
1090.0,PSU,1605.0,房子 是 fully furnished ， 可以 拎包 入住 ， 而且 家具 都 比较 新 。,房子 是 完全 装修 完毕 ， 可以 拎包 入住 ， 而且 家具 都 比较 新 。,"The house is completely decorated, move-in bag, and the furniture is relatively new.",3.0,fully,完全,furnished,是,有家具的,is,3.35182423033736e-05,,is,fully,is fully,NA
1091.0,PSU,1607.0,prefer 女生 。,比较 喜欢 女生 。,I prefer girls.,1.0,prefer,比较,女生,</s>,The girl,</s>,0.0,,</s>,prefer,</s> prefer,root
1092.0,PSU,1608.0,因为 我们 将 会 break lease ， 所以 你 （ 们 ） 将 直接 和 park crest 签订 合同 ， 租约 将 从 十一月 开始 。,因为 我们 将 会 打破 租约 ， 所以 你 （ 们 ） 将 直接 和 波峰 公园 签订 合同 ， 租约 将 从 十一月 开始 。,"Since we will be breaking the lease, you will be signing the contract directly with crest park, and the lease will begin in November.",5.0,break,打破,签订,会,signed,will,0.000132206865551494,,will,break,will break,NA
1093.0,PSU,1626.0,可以 加 lease 。,可以 加 租金 。,You can add the rent.,3.0,lease,租金,加,加,add,add,2.350344276471e-05,,add,lease,add lease,NA
1094.0,PSU,1630.0,在 park 分校,在 公园 分校,On Campus Park,2.0,park,公园,分校,在,At the,in,5.09241259902049e-05,,in,park,in park,root
1095.0,PSU,1632.0,因为 share 卫生间 问题 ， 限 男生 一 名 。,因为 公共 的 卫生间 问题 ， 限 男生 一 名 。,"Because of the public bathroom problem, only one boy.",2.0,share,公共,，,因为,",",because,4.602757541422371e-05,,because,share,because share,NA
1096.0,PSU,1636.0,有 大量 free parking 。,有 大量 免费 停车位 。,There is plenty of free parking.,3.0,free,免费,parking,大量,停车,A lot of,4.1118421052631605e-05,,A lot of,free,A lot of free,amod
1097.0,PSU,1639.0,没有 powered door lock ， 没有 powered window .,没有 动力 门锁 ， 没有 动力 窗户 。,"No power door locks, no power Windows.",2.0,powered,动力,door,没有,门,There is no,0.000228291549061929,,There is no,powered,There is no powered,compound
1098.0,PSU,1640.0,family plan 缺 人 的 可以 加 我 哈 ！,家庭 套餐 缺 人 的 可以 加 我 哈 ！,Family set meals lack of people can add me!,1.0,family,家庭,plan,</s>,计划,</s>,0.0,,</s>,family,</s> family,compound
1099.0,PSU,1644.0,放在 toilet 洗 衣服 很 方便 。,放在 厕所 洗衣 服 很 方便 。,It's easy to put in a toilet laundry suit.,2.0,toilet,厕所,洗,放在,wash,On the,3.1790437436419104e-05,,On the,toilet,On the toilet,mark
1100.0,PSU,1646.0,只 知道 韩国 留学生 有组织 tennis club ， 听说 也 有 中国 的 ， 有 人 知道 活动 时间 或者 联系 方式 吗 。,只 知道 韩国 留学生 有组织 网球 俱乐部 ， 听说 也 有 中国 的 ， 有 人 知道 活动 时间 或者 联系 方式 吗 。,"Know the South Korean student to have organization tennis club only, hear also have China, someone knows activity time or contact way.",6.0,tennis,网球,club,有组织,俱乐部,organized,4.89655057598124e-06,,organized,tennis,organized tennis,compound
1101.0,PSU,1651.0,preferred 通讯 方式 是 em@144,偏爱 通讯 方式 是 em@144,Preferred communication method is em@144,1.0,preferred,偏爱,方式,</s>,way,</s>,0.0,,</s>,preferred,</s> preferred,amod
1102.0,PSU,1653.0,hello 大家 好 ！,你 好 大家 好 ！,"Hello, everyone!",1.0,hello,你,大家,</s>,everyone,</s>,0.0,,</s>,hello,</s> hello,root
1103.0,PSU,1656.0,我 有 一 个 非常 nice 的 美国 朋友 ， 是 专门 教 英语 的 私人 教师 。,我 有 一 个 非常 好 的 美国 朋友 ， 是 专门 教 英语 的 私人 教师 。,I have a very good American friend who is a private tutor who teaches English.,6.0,nice,好,朋友,非常,A friend,very,0.000264690312334569,,very,nice,very nice,nsubj
1104.0,PSU,1657.0,代 她 发 一下 信息 ： would you like to improve your english ?,代 她 发 一下 信息 ： 你 想 提高 你 的 英语 吗 ？ ？,Send her a message: Do you want to improve your English? ?,7.0,would,你,you,：,你,:,0.00123980660583845,,:,would,: would,NA
1105.0,PSU,1662.0,附近 比较 好 的 dealer 在 你 可以 google 一下 ： blue knob ， 村里 local 的 dealer 不如 他们 家 （ 个人 感觉 ）,附近 比较 好 的 零售商 在 你 可以 谷歌 一下 ： 蓝色 旋钮 ， 村里 当地 的 零售商 不如 他们 家 （ 个人 感觉 ）,"The better retailers in the neighborhood you can Google: Blue Knob, the local retailers in the village are not as good as theirs (personal feeling)",5.0,dealer,零售商,可以,的,can,the,0.197283011287305,,the,dealer,the dealer,NA
1106.0,PSU,1664.0,可以 啊 ， 联系 我 ， 可以 email 我,可以 啊 ， 联系 我 ， 可以 电子 邮件 我,"Yes, you can contact me. You can email me",8.0,email,电子,我,可以,I,can,0.00016452409935296998,,can,email,can email,parataxis
1107.0,PSU,1667.0,我们 是 一 对 couple ， 方便 出租 吗 ？,我们 是 一 对 情侣 ， 方便 出租 吗 ？,We are a couple. Is it convenient to rent?,5.0,couple,情侣,？,对,?,right,9.695170140442858e-05,,right,couple,right couple,root
1108.0,PSU,1668.0,有些 调整 ， 出租 main bedroom,有些 调整 ， 出租 主 卧室,Some adjustments to rent out the master bedroom,5.0,main,主,bedroom,出租,卧室,rent,7.73654991005037e-05,,rent,main,rent main,NA
1109.0,PSU,1673.0,求 ride for five,求 五 个 人 的 车,Ask for a car for five people,2.0,ride,五,five,求,五个,request,2.2524132649513698e-05,,request,ride,request ride,NA
1110.0,PSU,1676.0,me too ， 也 有 人 给 我 发 网址 。,我 也 是 ， 也 有 人 给 我 发 网址 。,"Me, too. Someone sent me a website, too.",1.0,me,我,，,</s>,，,</s>,0.0,,</s>,me,</s> me,nsubj
1111.0,PSU,1678.0,你 看 过 有 多少 比例 是 excellent 吗 ？,你 看 过 有 多少 比例 是 优秀 吗 ？,Have you ever seen what percentage is excellent?,8.0,excellent,优秀,有,是,There are,is,1.86068921887287e-05,,is,excellent,is excellent,ccomp
1112.0,PSU,1680.0,现 at&t family plan 空余 两 条 线 。,现 at&t 家庭 套餐 空余 两 条 线 。,Two lines are now available on AT&T Family.,3.0,family,家庭,空余,at&t,spare,at&t,8.51999800220737e-05,,at&t,family,at&t family,obl
1113.0,PSU,1685.0,一般 一 个 月 需 多少 money ？,一般 一 个 月 需 多少 钱 ？,How much does it cost a month?,7.0,money,钱,需,多少,Need to be,How many,6.1020258725897e-05,,How many,money,How many money,NA
1114.0,PSU,1686.0,可以 询问 下 applied linguistics 的 老师 和 同学 ， 留心 广告,可以 询问 下 应用 语言学 的 老师 和 同学 ， 留心 广告,"Ask applied linguistics teachers and students, and watch out for advertisements",4.0,applied,应用,linguistics,下,语言学,Under the,0.000456365258157529,,Under the,applied,Under the applied,amod
1115.0,PSU,1688.0,四 层 小书 架 small book case $83 .,四 层 小 书架 小 book case $83 。,4 layer small bookcase small book $83.,3.0,small,小,架,层,frame,layer,0.000108703422786784,,layer,small,layer small,amod
1116.0,PSU,1690.0,不管 哪种 都 需 去 office 申请 和 签 lease 。,不管 哪种 都 需 去 办 事处 申请 和 签 租金 。,"Either way, you need to go to the office to apply for and sign the rent.",6.0,office,办,和,去,and,Go to the,4.12192658848746e-05,,Go to the,office,Go to the office,obl
1117.0,PSU,1691.0,房间 还 是 available 的,房间 还是 有 位置 的,There is room for the room,2.0,available,还是,是,房间,is,The room,6.26183878896038e-05,,The room,available,The room available,NA
1118.0,PSU,1694.0,客服 很 nice ， 丢 单 必 补 ， 从不 赖账 ；,客服 很 好 ， 丢 单 必 补 ， 从不 赖账 ；,"Customer service is very good, lost sheet will be filled, never deadbeat;",3.0,nice,好,好,很,good,very,0.000264690312334569,,very,nice,very nice,NA
1119.0,PSU,1698.0,因为 是 resident house ， 房子 周边 非常 安静 。,因为 是 居民 住宅 ， 房子 周边 非常 安静 。,"As it is a residential house, the surroundings of the house are very quiet.",3.0,resident,居民,house,是,房子,is,5.87586069117749e-06,,is,resident,is resident,NA
1120.0,PSU,1702.0,是 在 学校 可以 办理 还是 需要 去 某 一些 office ， 可以 网上 办理 吗 ？,是 在 学校 可以 办理 还是 需要 去 某 一些 办事处 ， 可以 网上 办理 吗 ？,"It is in the school can deal with still need to go some a few offices, can you deal with on the net?",11.0,office,办事处,去,一些,Go to the,Some of the,0.000352748324445459,,Some of the,office,Some of the office,NA
1121.0,PSU,1714.0,同时 也 欢迎 拿 gre 备考 资料 来 交换 。,同时 也 欢迎 拿 美国 研究生 入学 考试 备考 资料 来 交换 。,You are also welcome to exchange your preparation materials for the U.S. Graduate School Entrance Examination.,5.0,gre,美国,来,拿,to,take,1.0772411267158698e-05,,take,gre,take gre,NA
1122.0,PSU,1718.0,物业 非常 nice ， 维修 非常 及时 。,物业 非常 好 ， 维修 非常 及时 。,The property is very good and the maintenance is very timely.,3.0,nice,好,好,非常,good,very,0.000264690312334569,,very,nice,very nice,NA
1123.0,PSU,1722.0,本人 有 king size 床 和 twin 床 各 一 套 ， 需要 可以 联系 我 ， em@160,本人 有 特大 号 床 和 小号 床 各 一 套 ， 需要 可以 联系 我 ， em@160,"I have a king size bed and a small bed each set, need to contact me, em@160",3.0,king,特大,size,有,大小,There are,0.00332088859553227,,There are,king,There are king,nsubj
1124.0,PSU,1723.0,另外 ， 本人 作息 规律 ， 不 会 开 party ， 无 不良 嗜好 ， 人 非常 好 相处,另外 ， 本人 作息 规律 ， 不 会 开 派对 ， 无不良 嗜好 ， 人 非常 好 相处,"In addition, I have regular work and rest, do not have parties, no bad habits, people are very easy to get along with",10.0,party,派对,开,开,垫圈,open,9.89103216348211e-05,,open,party,open party,NA
1125.0,PSU,1727.0,虽然 是 mini washer ， 但是 日常 衣物 洗 起来 都 毫 无 压力 。,虽然 是 迷你 洗衣机 ， 但是 日常 衣物 洗 起来 都 毫 无 压力 。,"Although it is a mini washing machine, it is no pressure to wash everyday clothes.",3.0,mini,迷你,washer,是,垫圈,is,9.793101151962489e-06,,is,mini,is mini,amod
1126.0,PSU,1728.0,标题 加 tag,标题 加 标签,Title tag,3.0,tag,标签,加,加,add,add,8.81379103676624e-06,,add,tag,add tag,root
1127.0,PSU,1732.0,必需 要 能 工作 later night 和 大部分 橄榄球 周末 。,必需 要 能 工作 下半夜 和 大部分 橄榄球 周末 。,Must be able to work late nights and most football weekends.,5.0,later,下半夜,橄榄球,工作,rugby,work,7.442756875491491e-05,,work,later,work later,amod
1128.0,PSU,1733.0,可以 联系 几 个 人 一起 住 hotel 。,可以 联系 几 个 人 一起 住 旅店 。,You can contact several people to share a hotel.,8.0,hotel,旅店,住,住,live,live,1.1751721382355e-05,,live,hotel,live hotel,obj
1129.0,PSU,1734.0,最好 是 couple ， 稳定 一点 的 那 种 。,最好 是 情侣 ， 稳定 一点 的 那 种 。,"Preferably lovers, stable ones.",3.0,couple,情侣,情侣,是,couples,is,9.695170140442858e-05,,is,couple,is couple,NA
1130.0,PSU,1735.0,我 想 加入 family plan,我 想 加入 家庭 套餐,I'd like to add the family meal,4.0,family,家庭,plan,加入,计划,join,8.51999800220737e-05,,join,family,join family,compound
1131.0,PSU,1740.0,hello 我 回复 了 你 邮件 ， 不 知道 你 有 没 有 查收到 ？,你 好 我 回复 了 你 邮件 ， 不 知道 你 有 没 有 查收到 ？,"Hello, I replied your email. Have you received it?",1.0,hello,你,我,</s>,I,</s>,0.0,,</s>,hello,</s> hello,discourse
1132.0,PSU,1753.0,选择 standard shipping 即 可 免 运费 。,选择 标准 运输 即 可 免 运费 。,Choose standard shipping is free of charge.,2.0,standard,标准,shipping,选择,航运,choose,2.64413731102987e-05,,choose,standard,choose standard,amod
1133.0,PSU,1764.0,hello 美女 。,你 好 美女 。,You're so beautiful.,1.0,hello,你,美女,</s>,The beauty,</s>,0.0,,</s>,hello,</s> hello,NA
1134.0,PSU,1765.0,tag 过度 依赖 用户 的 自觉 ， 也 容易 重复 和 混乱 。,标签 过度 依赖 用户 的 自觉 ， 也 容易 重复 和 混乱 。,Labels rely too much on the user's self-awareness and are also prone to repetition and confusion.,1.0,tag,标签,依赖,</s>,Rely on,</s>,0.0,,</s>,tag,</s> tag,NA
1135.0,PSU,1769.0,hello ， 能 发 图片 看看 嘛 ？,你 好 ， 能 发 图片 看看 嘛 ？,"Hello, can you send pictures to see?",1.0,hello,你,，,</s>,",",</s>,0.0,,</s>,hello,</s> hello,discourse
1136.0,PSU,1770.0,这 份 协议 里 不仅 包括 了 折扣 ， 还 包括 了 fee waiver ， 其中 包括 万 恶 的 激活 费 。,这 份 协议 里 不仅 包括 了 折扣 ， 还 包括 了 减免 费用 ， 其中 包括 万 恶 的 激活 费 。,"The deal includes not only discounts, but also deductions, including a nasty activation fee.",13.0,fee,减免,waiver,了,豁免,the,6.277700352806761e-05,,the,fee,the fee,nmod
1137.0,PSU,1771.0,楼主 : in august we created this plan ;,楼主 ： 在 八月 我们 制定 了 这个 计划 ；,We made this plan in August.,3.0,in,在,august,:,8月,:,0.00013395078265528702,,:,in,: in,case
1138.0,PSU,1775.0,只要 holder 是 employee 就 可以 ， 大家 可以 考虑 抱 大腿,只要 所有 人 是 员工 就 可以 ， 大家 可以 考虑 抱 大腿,"As long as everyone is an employee, you can consider hugging your thighs",2.0,holder,所有,是,只要,is,As long as,0.000311248521569523,,As long as,holder,As long as holder,NA
1139.0,PSU,1779.0,建议 先 考 permit ， 反正 只要 笔试 。,建议 先 考 许可证 ， 反正 只要 笔试 。,"The proposal takes an examination of a permit first, anyway, as long as the written test.",4.0,permit,许可证,考,考,test,test,3.917240460785e-06,,test,permit,test permit,nmod
1140.0,PSU,1789.0,可以 的 ~ 租车 的 时候 记得 带 着 passport 就好,可以 的 ~ 租车 的 时候 记得 带着 护照 就好,"Yes, just remember to bring your passport with you when renting a car",8.0,passport,带着,着,记得,the,remember,2.93793034558875e-06,,remember,passport,remember passport,obj
1141.0,PSU,1793.0,prefer 短信 。,比较 喜欢 短信 。,I prefer text messages.,1.0,prefer,比较,短信,</s>,SMS,</s>,0.0,,</s>,prefer,</s> prefer,root
1142.0,PSU,1795.0,适合 size 娇小 的 女生 。,适合 大小 娇小 的 女生 。,Suitable for small and petite girls.,2.0,size,大小,娇小,适合,petite,Suitable for,4.15213419697725e-05,,Suitable for,size,Suitable for size,NA
1143.0,PSU,1796.0,可以 deliver 。,可以 发出 。,You can send it out.,2.0,deliver,发出,发出,可以,a,can,6.85517080637374e-06,,can,deliver,can deliver,NA
1144.0,PSU,1798.0,床 是 什么 size ?,床 是 什么 大小 ？,What is the size of the bed?,4.0,size,大小,大小,什么,The size of the,what,3.2317233801476195e-05,,what,size,what size,nsubj
1145.0,PSU,1800.0,你 好 ， 谢谢 你 的 信息 ， 奇怪 的 是 这个 bbs 竟然 没有 回复 别的 留言 的 功能 。,你 好 ， 谢谢 你 的 信息 ， 奇怪 的 是 这个 论坛 竟然 没有 回复 别的 留言 的 功能 。,"Hello, thank you for your message. Surprisingly, this forum does not have the function of replying to other messages.",13.0,bbs,论坛,回复,这个,reply,this,0.0645435014172489,,this,bbs,this bbs,NA
