sent_type,university,sent_id,aligned_to,original_sentence,eng_translation,zh_translation,cs_word_id,first_cs_word_form,first_cs_word_translation,preceding_word,preceding_word_translation,ngram_eng,ngram_zh,dep_eng,dep_zh ,word_freq_zh,non_log_word_freq_zh,neg_base_e_word_freq_zh,base_e_word_freq_zh,word_freq_eng,non_log_word_freq_eng,neg_base_e_word_freq_eng,base_e_word_freq_eng,cs_word_pos_zh,cs_word_pos_eng,cs_word_length_zh,cs_word_length_eng,sentence_length_zh,ngram_surp_zh,base_2_ngram_prob_zh,raw_ngram_prob_zh,base_10_ngram_prob_zh,base_10_ngram_surp_zh,retrained_ngram_surp_zh,dep_surp_zh,gt_ngram_surp_eng,ngram_surp_eng,base_2_ngram_prob_eng,raw_ngram_prob_eng,base_10_ngram_prob_eng,base_10_ngram_surp_eng,dep_surp_eng,zh_word_index,cs_back_word,google_trans_surp_zh,fanyi_trans_surp_zh,llm_surp_zh,llm_surp_eng,,governor_first_cs_word_trans,deprel_first_cs_word_trans,surprisal_values,average_surprisal,bilingual_corpus_frequency_negative_log_first_cs_word,bilingual_corpus_frequency_negative_log_first_cs_word_trans,length_first_cs_word_form,dependency_distance,if_it_is_root,if_previous_word_is_punctuation,surprisal_of_previous_word,surprisal_first_cs_word_trans
code-switch,PIT,543,PIT_1112,有 一 个 fireplace ， 中央 空调 。,There is a fireplace with central air conditioning.,有 一 个 壁炉 ， 中央 空调 。,4,fireplace,壁炉,个,a,a fireplace,个 壁炉,nsubj is fireplace,obj 有 壁炉,61.68941001853940,0.00000000000000,-42.75984062475700,42.75984062475700,17.4561141,0.0000056,-12.0996563,12.0996563,NN,NNP,2,9,8,17.9201291,-17.9201291,0.0000040,-5.3944964,5.3944964,7.1875896,3.6569927,28.5939146396829,15.090994,-15.090994,0.000029,-4.542842,4.542842,4.925376,3,中央,13.8412794738599,23.854045787568,21.528491973877,15.4795942306519,,1,dobj,2.715695 1.17829 5.503237 5.57337 0.8543981 3.717983 5.61005 1.728974,3.3602496375000000,11.319097967990100,12.012245148550000,9,3,0,0,5.503237,5.57337
code-switch,PIT,547,PIT_3866,apartment ， 两 室 一 厅 ， 出租 其中 一 间 卧室 。,This apartment has two bedrooms and one living room for rent.,公寓 ， 两 室 一 厅 ， 出租 其中 一 间 卧室 。,1,apartment,公寓,<s>,<s>,<s> apartment,<s> 公寓,nsubj apartment has,nsubj 公寓 出租,56.337067538045000,0.000000000000000,-39.049879525011100,39.049879525011100,15.4251678,0.0000227,-10.6919116,10.6919116,NN,NN,2,9,13,17.0136889,-17.0136889,0.0000076,-5.1216307,5.1216307,7.3514414,4.286975,27.4008541301884,16.751543,-16.751543,0.000009,-5.042717,5.042717,4.9383836,0,两,24.4209597245781,24.4209597245781,15.5716133117676,15.8614454269409,,8,dep,4.876083 0.9473994 1.854306 3.870567 0.9280026 0.2688453 0.7224511 6.058804 3.87831 0.8213816 2.082816 3.260066 0.8193536,2.337568123076920,7.630218513876140,7.358284798392490,9,7,0,,,4.876083
code-switch,PIT,553,PIT_2919,apartment 是 一 房 一 厅 ， 一 厨房 ， 一卫浴 。,"This apartment has one bedroom, one living room, one kitchen and one bathroom.",公寓 是 一 房 一 厅 ， 一 厨房 ， 一卫浴 。,1,apartment,公寓,<s>,<s>,<s> apartment,<s> 公寓,nsubj apartment has,nsubj 公寓 厅,56.337067538045000,0.000000000000000,-39.049879525011100,39.049879525011100,15.4251678,0.0000227,-10.6919116,10.6919116,NN,NN,2,9,12,17.0136889,-17.0136889,0.0000076,-5.1216307,5.1216307,7.3514414,4.286975,20.2665900005857,16.751543,-16.751543,0.000009,-5.042717,5.042717,4.9383836,0,是,24.4209597245781,24.4209597245781,15.7414302825928,15.8614454269409,,2,nsubj,4.876083 2.042038 0.894294 7.261584 2.976924 4.007273 0.7224511 3.329988 6.81167 0.9667723 10.51329 1.427697,3.819172033333330,7.630218513876140,7.358284798392490,9,1,0,,,4.876083
code-switch,PIT,555,PIT_2607,非常 适合 coupon 或者 一 个 人 ！,Perfect for Coupon or for one person!,非常 适合 一 对儿 或者 一 个 人 ！,3,coupon,一,适合,Suitable for,Suitable for coupon,适合 一,obl perfect coupon,nummod 一 对儿,46.076754676539700,0.000000000000013,-31.937972593395800,31.937972593395800,18.8272128,0.0000022,-13.0500295,13.0500295,CD,NN,1,6,9,12.7345731,-12.7345731,0.0001467,-3.8334885,3.8334885,5.580385,0.8550439,23.2434544755807,23.2499309,-23.2499309,0.0000001,-6.9989266,6.9989266,4.8330636,2,或者,16.4476745550856,16.3674662690418,19.9909114837647,18.6544208526611,,4,dep,4.495176 5.640717 2.984932 10.51329 3.836725 2.489693 5.304782 1.958433 3.67696,4.544523111111110,12.012245148550000,5.464026045787640,6,1,0,0,5.640717,2.984932
code-switch,PIT,557,PIT_1652,现有 两 名 女生 居住 ， 一 名 匹 大 phd ， 另 一 名 匹 大 master ， 都 是 很 好 相处 的 女生 。,"There are two girls living here, one is a PhD student and the other is a Master student. They are both easy to get along with.",现有 两 名 女生 居住 ， 一 名 匹 大 博士 ， 另 一 名 匹 大 硕士 ， 都 是 很 好 相处 的 女生 。,18,master,硕士,大,big,big master,大 硕士,compound master student,obj 现有 硕士,54.59923559950200,0.00000000000000,-37.84530621652300,37.84530621652300,13.93712910,0.00006375,-9.66048174,9.66048174,NN,NNP,2,6,27,18.7229764,-18.7229764,0.0000023,-5.6361775,5.6361775,7.1807833,5.7345934,25.3939611005836,11.2417614,-11.2417614,0.0004129,-3.3841074,3.3841074,3.7795527,17,另,23.0727505565687,21.7882772297591,31.6219282150269,6.19250917434692,,26,nsubj,4.015745 1.890545 2.106067 3.055665 4.654047 0.8955967 2.451104 1.068084 5.351108 2.129812 4.270031 1.02145 3.262552 0.3878136 1.306136 5.351108 2.129812 5.050814 0.8508193 3.271199 0.6598127 2.649451 3.805707 4.128901 0.8573931 4.699893 0.8361432,2.67247442962963,9.709660055555970,10.625950787430100,6,8,0,0,2.129812,5.050814
code-switch,PIT,559,PIT_1500,apartment : 一 室 一 厅 。,This apartment is a one-bedroom apartment.,公寓 ： 一 室 一 厅 。,1,apartment,公寓,<s>,<s>,<s> apartment,<s> 公寓,appos Blair apartment,root 公寓,56.337067538045000,0.000000000000000,-39.049879525011100,39.049879525011100,15.4251678,0.0000227,-10.6919116,10.6919116,NN,NN,2,9,7,17.0136889,-17.0136889,0.0000076,-5.1216307,5.1216307,7.3514414,4.8496685,27.4008541301884,12.7938709,-12.7938709,0.0001408,-3.8513389,3.8513389,8.41466,0,一,24.4209597245781,24.4209597245781,15.8625378608704,15.8614339828491,,6,dep,4.876083 2.999511 2.337307 4.343655 1.20412 0.2688453 1.074634,2.4434507571428600,7.630218513876140,7.358284798392490,9,5,0,,,4.876083
code-switch,PIT,561,PIT_2175,饭厅 有 两 张 书桌 ， 房间 有 一 张 king size bed 。,There are two desks in the dining room and a king size bed in the room.,饭厅 有 两 张 书桌 ， 房间 有 一 张 超 大号 床 。,11,king,超,张,zhang,zhang king,张 超,compound king bed,case:pref 超 床,53.8642805197718,0.0000000000000,-37.3358741751698,37.3358741751698,13.46178080,0.00008863,-9.33099541,9.33099541,AD,NNP,1,4,14,16.473933,-16.473933,0.000011,-4.959148,4.959148,6.572656,4.741749,14.3298975588304,12.9398460,-12.9398460,0.0001273,-3.8952818,3.8952818,4.1162496,10,,23.7843962499737,10.009226799323,46.6952705383301,11.2548084259033,,12,advmod,7.042348 3.040282 1.657035 2.551958 4.389704 0.4196835 5.043272 2.39308 1.546351 2.151794 5.003258 6.933233 2.580595 1.049565,3.2715827500000000,9.373187818934760,9.304194947447810,4,1,0,0,2.151794,5.003258
code-switch,PIT,564,PIT_3567,现有 两 匹 大 男生 ， 一 master 一 phd ， 很 好 相处 。,"There are two big boys, one master and the other PhD, who are very easy to get along with.",现有 两 匹 大 男生 ， 一 硕士 一 博士 ， 很 好 相处 。,8,master,硕士,一,one,one master,一 硕士,conj boys master,nmod 硕士 博士,54.59923559950200,0.00000000000000,-37.84530621652300,37.84530621652300,13.93712910,0.00006375,-9.66048174,9.66048174,NN,NNP,2,6,15,18.6533049,-18.6533049,0.0000024,-5.6152043,5.6152043,7.2162104,3.7733843,14.9336789182231,14.9336789,-14.9336789,0.0000320,-4.4954853,4.4954853,4.194107,7,一,23.8084323928971,23.9717320663784,31.0174074172974,13.4529724121094,,10,dep,4.015745 1.890545 6.879431 2.129812 5.834237 0.9938769 2.664742 6.288294 3.734771 5.030754 0.9866828 3.830684 4.052982 4.128901 1.169474,3.5753954466666700,9.709660055555970,10.625950787430100,6,2,0,0,2.664742,6.288294
code-switch,PIT,566,PIT_1048,如果 有 兴趣 可以 联系 我 email :,"If you are interested, you can contact me at email:",如果 有 兴趣 可以 联系 我 电子 邮件 ：,7,email,电子,我,I,I email,我 电子,obl contact email,nmod 电子 邮件,51.80385652916480,0.00000000000000,-35.90769709532250,35.90769709532250,18.2410044,0.0000032,-12.6437008,12.6437008,NN,NN,2,5,9,16.6809845,-16.6809845,0.0000095,-5.0214767,5.0214767,7.1807833,3.3498974,25.5229681781486,26.1655566,-26.1655566,0.0000000,-7.8766174,7.8766174,3.6750517,6,,14.708453522161,23.854045787568,44.216854095459,9.67787933349609,,8,compound:nn,2.949325 1.728947 3.90522 3.434638 4.202637 4.145011 4.79545 4.005394 3.218899,3.598391222222220,7.630218513876140,10.220485679322000,5,1,0,0,4.145011,4.79545
code-switch,PIT,582,PIT_3110,pets 可以 商量 。,Pets can be negotiated.,宠物 可以 商量 。,1,pets,宠物,<s>,<s>,<s> pets,<s> 宠物,nsubj:pass pets negotiated,nsubj 宠物 商量,59.02146134926480,0.00000000000000,-40.91055952677070,40.91055952677070,18.3426934,0.0000030,-12.7141862,12.7141862,NN,NNS,2,4,4,19.3241686,-19.3241686,0.0000015,-5.8171544,5.8171544,7.3514414,5.4116497,21.7451021303098,21.745102,-21.745102,0.000000,-6.545928,6.545928,5.146544,0,可以,24.4209597245781,24.4209597245781,18.6508121490479,0.0,,3,nsubj,5.001022 1.311778 5.10237 1.119376,3.1336365000000000,10.402807236115900,10.220485679322000,4,2,0,,,5.001022
code-switch,PIT,583,PIT_3283,补充 ： bathroom,Supplement: bathroom,补充 ： 浴室,3,bathroom,浴室,：,:,: bathroom,： 浴室,appos supplement bathroom,obj 补充 浴室,58.288939660911200,0.000000000000000,-40.402814183789400,40.402814183789400,16.7143143,0.0000093,-11.5854798,11.5854798,NN,NNP,2,8,3,19.257034,-19.257034,0.000002,-5.796945,5.796945,7.8777566,4.522974,17.2535978965948,17.2535979,-17.2535979,0.0000064,-5.1938505,5.1938505,4.78112,2,,26.1693409742243,24.3055645795747,18.5896987915039,18.414134979248,,1,dep,5.060607 0.5314789 5.603719,3.731934966666670,8.61104776688786,9.709660055555970,8,2,0,1,5.060607,5.603719
code-switch,PIT,584,PIT_3751,这 是 one bedroom apartment .,This is a One Bedroom Apartment.,这 是 单 卧室 公寓 。,3,one,单,是,is,is one,是 单,nummod one apartment,nummod 单 卧室,52.334201124485900,0.000000000000000,-36.275303956294500,36.275303956294500,8.93141273,0.00204822,-6.19078355,6.19078355,JJ,CD,1,3,6,17.64612,-17.64612,0.00000,-5.31201,5.31201,7.103322,2.9174585,6.30954299358302,6.0267456,-6.0267456,0.0153380,-1.8142312,1.8142312,1.5246245,2,,23.8084323928971,19.3039002215795,23.9441547393799,9.18634986877441,,4,amod,2.328403 0.8585079 4.178074 4.218552 2.744706 0.9741421,2.5503975,9.527338498762020,10.625950787430100,3,1,0,0,0.8585079,4.178074
code-switch,PIT,588,PIT_75,周边 ： 附近 有 bar 和 餐厅 ， 还 有 小 超市 。,"Nearby: Bars, restaurants and a small supermarket are nearby.",周边 ： 附近 有 酒吧 和 餐厅 ， 还 有 小 超市 。,5,bar,酒吧,有,There are,There are bar,有 酒吧,nsubj Bars nearby,obj 有 酒吧,57.45217462061160,0.00000000000000,-39.82281285531460,39.82281285531460,14.41577262,0.00004575,-9.99225215,9.99225215,NN,NN,2,3,13,15.978634,-15.978634,0.000015,-4.810048,4.810048,7.2971773,3.6569927,18.5025515072498,22.2756028,-22.2756028,0.0000002,-6.7056246,6.7056246,4.7315907,4,和,11.7078897477515,24.2406982862443,40.0073909759522,18.0708026885986,,7,conj,4.583487 3.43317 5.386104 1.801929 4.996511 1.464837 0.8920946 0.6962472 2.364695 2.409096 3.064057 4.407683 1.163666,2.820275138461540,10.402807236115900,,3,2,0,0,1.801929,4.996511
code-switch,PIT,592,PIT_215,房租 在 400-500 usd / 月,The rent is 400-500 USD/month,房租 在 400-500 美 刀 / 月,4,usd,美,在,in,in usd,在 美,root usd,compound 美 刀,51.069148129750300,0.000000000000000,-35.398436039734600,35.398436039734600,21.3713408,0.0000004,-14.8134846,14.8134846,M,NNP,1,3,7,14.0092774,-14.0092774,0.0000606,-4.2172127,4.2172127,6.132743,2.5480013,22.2756027525078,22.2756028,-22.2756028,0.0000002,-6.7056246,6.7056246,8.9875555,3,月,9.51927728557209,9.51927728557209,45.8323287963867,12.2307891845703,,3,mark:clf,6.258925 2.879454 10.51329 3.890857 5.424262 3.744486 3.459783,5.167293857142860,11.319097967990100,10.625950787430100,3,1,0,0,10.51329,3.890857
code-switch,PIT,600,PIT_2058,有床 （ queen size ） 和 桌子 椅子 。,There is a bed (queen size) and a table and chair.,有 床 （ 大号 尺寸 的 ） 和 桌子 椅子 。,1,queen,有,<s>,<s>,<s> queen,<s> 有,compound queen size,root 有,46.490996609160200,0.000000000000010,-32.225103221061400,32.225103221061400,15.7283804,0.0000184,-10.9020825,10.9020825,VE,NNP,1,5,11,9.8397739,-9.8397739,0.0010913,-2.9620671,2.9620671,5.096284,1.420219,19.7270829669369,25.66369,-25.66369,0.00000,-7.72554,7.72554,4.212377,0,和,24.4209597245781,24.4209597245781,7.17494297027588,14.8887882232666,,0,root,2.715695 5.506285 2.010644 5.859344 5.082131 0.9557478 3.413934 1.777845 5.474751 3.272271 1.199841,3.388044436363640,8.004911963317550,5.506461088421790,5,0,1,,,2.715695
code-switch,PIT,604,PIT_3735,并且 bus stop 的 位置 距离 公寓 只 需 四 分钟 的 时间 。,And the bus stop is only four minutes away from the apartment.,并且 公交 站的 位置 距离 公寓 只 需 四 分钟 的 时间 。,2,bus,公交,并且,and,and bus,并且 公交,compound bus stop,compound 公交 站,57.32822709790460,0.00000000000000,-39.73689897941280,39.73689897941280,15.6623791,0.0000193,-10.8563339,10.8563339,NN,NN,2,3,13,17.9246310,-17.9246310,0.0000040,-5.3958516,5.3958516,7.666819,3.7089274,17.4633474262413,13.600844,-13.600844,0.000080,-4.094262,4.094262,3.4879868,1,的,25.4686214345162,25.4686214345162,16.668933391571,12.8190746307373,,3,compound:nn,4.239904 5.605337 10.51329 3.774474 3.033182 5.294265 4.168335 3.555391 3.432408 3.255916 0.9927008 1.143893 0.9876013,3.845899776923080,7.869110422158480,8.456897087060600,3,1,0,0,4.239904,5.605337
code-switch,PIT,605,PIT_3562,房租 交付 方式 为 check 。,The rent payment method is CHECK.,房租 交付 方式 为 支票 。,5,check,支票,为,for,for check,为 支票,root check,root 支票,56.87684526021140,0.00000000000000,-39.42402493125980,39.42402493125980,14.21596522,0.00005255,-9.85375621,9.85375621,NN,VB,2,5,6,19.959935,-19.959935,0.000001,-6.008539,6.008539,7.290515,6.583173,26.9620274288538,26.962027,-26.962027,0.000000,-8.116379,8.116379,4.860621,4,,23.2405976174191,23.2405976174191,22.7950000762939,14.2739877700806,,2,ccomp,6.258925 5.803157 3.418305 2.030936 6.2687 0.9896592,4.128280366666670,10.066334999494700,10.913632859881900,5,3,0,0,2.030936,6.2687
code-switch,PIT,606,PIT_162,maintece request 发出 一 两 天 内 就 会 有 人 来 修 。,The Maintece Request will be repaired within one or two days.,维修 申请 发出 一 两 天 内 就 会 有 人 来 修 。,1,maintece,维修,<s>,<s>,<s> maintece,<s> 维修,compound maintenance request,nsubj 维修 有,54.606945178274800,0.000000000000000,-37.850650089312700,37.850650089312700,38.3732217,0.0000000,-26.5982904,26.5982904,NN,NNP,2,8,14,18.335787,-18.335787,0.000003,-5.519622,5.519622,7.3514414,5.3413553,27.4008541301884,26.0845644,-26.0845644,0.0000000,-7.8522363,7.8522363,3.7659655,0,发出,24.4209597245781,24.4209597245781,17.5168762207031,10.3131723403931,,2,compound:nn,5.249664 5.13202 3.631127 1.591119 5.249193 2.159852 3.063136 3.164492 1.065817 1.488484 3.265371 2.969955 4.770442 1.356967,3.1541170714285700,10.913632859881900,9.304194947447810,11,1,0,,,5.249664
code-switch,PIT,608,PIT_1278,房子 是 独立 town house,The house is an independent town house,房子 是 独立 联 排 楼,4,town,联,独立,independent,independent town,独立 联,compound town house,nmod 联 楼,52.30788481140810,0.00000000000000,-36.25706287808190,36.25706287808190,12.96619235,0.00012496,-8.98747967,8.98747967,AD,NN,1,4,6,21.0058153,-21.0058153,0.0000005,-6.3233805,6.3233805,6.8863854,4.5362754,14.3116316050078,10.7808529,-10.7808529,0.0005684,-3.2453601,3.2453601,3.3046064,3,,15.0417502083557,23.854045787568,10.6238460540771,7.98315382003784,,5,advmod,5.512905 1.981544 3.315253 5.535163 1.914609 5.053862,3.8855560000000000,10.625950787430100,,4,1,0,0,3.315253,5.535163
code-switch,PIT,610,PIT_1989,本人 求 one bed room ， college garden .,"I would like a one bed room, college garden.",本人 求 单 卧室 间 ， 学校 花园 。,3,one,单,求,request,request one,求 单,nummod one room,nummod 单 卧室,52.334201124485900,0.000000000000000,-36.275303956294500,36.275303956294500,8.93141273,0.00204822,-6.19078355,6.19078355,JJ,CD,1,3,9,17.0353107,-17.0353107,0.0000074,-5.1281395,5.1281395,6.8863854,2.9174585,8.35261015917708,10.207551,-10.207551,0.000846,-3.072779,3.072779,1.5246245,2,,20.5101441349114,23.854045787568,11.5875539779663,8.81914901733398,,4,amod,5.073573 5.360966 4.184821 4.036446 4.191443 0.9528152 3.201877 5.558199 1.13981,3.7444389111111100,9.527338498762020,10.625950787430100,3,1,0,0,5.360966,4.184821
code-switch,PIT,613,PIT_2348,三 层 楼 house,Three-story house,三 层 楼 独 栋 住宅,4,house,独,楼,Floor of a building,Floor of a building house,楼 独,root house,nummod 独 栋,54.07129121179250,0.00000000000000,-37.47936305268970,37.47936305268970,11.97831148,0.00024784,-8.30273283,8.30273283,VV,NNP,1,5,6,20.5120639,-20.5120639,0.0000007,-6.1747465,6.1747465,7.1670523,6.423801,17.6498158872203,12.8070237,-12.8070237,0.0001395,-3.8552983,3.8552983,3.9798412,3,,23.8084323928971,18.1416339855246,43.4701499938965,5.08786869049072,,0,root,2.927257 2.66483 3.089462 6.17726 3.272605 0.328867,3.0767135,6.694125154705800,10.066334999494700,5,0,1,0,3.089462,6.17726
code-switch,PIT,614,PIT_175,周边 ： 生活 便利 ， 附近 有 bar 和 餐厅 ， 还 有 小 超市 。,Nearby: Easy to live with bars and restaurants and a small supermarket.,周边 ： 生活 便利 ， 附近 有 酒吧 和 餐厅 ， 还 有 小 超市 。,8,bar,酒吧,有,There are,There are bar,有 酒吧,conj life bar,obj 有 酒吧,57.45217462061160,0.00000000000000,-39.82281285531460,39.82281285531460,14.41577262,0.00004575,-9.99225215,9.99225215,NN,NN,2,3,16,16.5288794,-16.5288794,0.0000106,-4.9756885,4.9756885,7.2971773,3.6569927,18.5025515072498,14.0536949,-14.0536949,0.0000588,-4.2305837,4.2305837,3.4003692,7,和,11.7078897477515,24.2406982862443,42.1370220184326,15.8689184188843,,10,conj,4.583487 3.43317 4.243724 3.787847 0.5041605 2.285129 0.696632 4.996511 1.464837 0.8920946 0.6962472 2.364695 2.409096 3.064057 4.407683 1.163666,2.56206476875,10.402807236115900,,3,2,0,0,0.696632,4.996511
code-switch,PIT,622,PIT_1482,房东 美国 老头 ， 非常 nice .,The old American landlord is very nice.,房东 美国 老头 ， 非常 好 。,6,nice,好,非常,very,very nice,非常 好,amod landlord nice,root 好 ,49.04016574954840,0.00000000000000,-33.99205262349190,33.99205262349190,14.9276009,0.0000321,-10.3470245,10.3470245,VA,JJ,1,4,7,6.8946246,-6.8946246,0.0084045,-2.0754888,2.0754888,6.572656,4.301361,24.4215221270046,24.4215221,-24.4215221,0.0000000,-7.3516107,7.3516107,7.0911846,5,,21.7882772297591,21.7882772297591,23.2335510253906,4.81960868835449,,0,root,6.258925 3.30093 5.804518 0.9120448 3.966388 2.214314 0.7249983,3.311731157142860,7.792737443373910,6.786498474836820,4,0,1,0,3.966388,2.214314
code-switch,PIT,624,PIT_2091,walnut street 上面 的 小店 和 bar 也 不错 ；,The small shops and bars above Walnut Street are also good;,核桃 街 上面 的 小店 和 酒吧 也 不错 ；,7,bar,酒吧,和,and,and bar,和 酒吧,conj shops bars,conj 小店 酒吧,57.45217462061160,0.00000000000000,-39.82281285531460,39.82281285531460,14.41577262,0.00004575,-9.99225215,9.99225215,NN,NN,2,3,10,14.527296,-14.527296,0.000042,-4.373152,4.373152,7.249384,5.426157,15.8052867439525,15.9223488,-15.9223488,0.0000161,-4.7931046,4.7931046,4.035135,6,上面,23.1039633929483,24.0819323802269,30.6375551223755,6.31863689422607,,9,nsubj,5.313333 0.8222904 5.549666 0.6453882 5.485436 1.681049 4.015134 2.381756 3.878847 2.121186,3.1894085600000000,10.402807236115900,,3,2,0,0,1.681049,4.015134
code-switch,PIT,631,PIT_982,楼道 也 每 天 有 management 打扫 ， 维护 ~,The corridor is also cleaned and maintained by management every day,楼道 也 每 天 有 物业 打扫 ， 维护 ~,6,management,物业,有,There are,There are management,有 物业,obl maintained management,nsubj 物业 打扫 ,55.497885311814800,0.000000000000000,-38.468202730923600,38.468202730923600,13.37176193,0.00009434,-9.26859908,9.26859908,NN,NN,2,10,10,18.1632049,-18.1632049,0.0000034,-5.4676695,5.4676695,7.2971773,5.2072554,15.1579047461215,15.622669,-15.622669,0.000020,-4.702892,4.702892,5.257416,5,打扫,13.8412794738599,23.9638830146758,22.8967952728272,11.7790451049805,,7,compound:nn,6.665 2.800074 6.213935 4.902562 2.636094 5.210648 4.326825 0.9515533 4.425943 4.905496,4.303813030000000,9.373187818934760,8.428726210093910,10,1,0,0,2.636094,5.210648
